,majority_protein_ids,gene_name,num_aas,mw_daltons,red_light_intensity_uE_m_s,copies_per_cell,NC_per,Ce_per,NC_total,Ce_total,NOSC,fraction_transmembrane,fraction_transmembrane_C,condition,growth_mode,stress,dataset,strain,species,organism_key,growth_rate_hr
6031,P74319,slr0950,274,30026.0,220,0.04905672,1343.0,-241.94,65.88317495999999,-11.8687828368,-0.1801489203276247,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6032,P74324,"fbp,slr0952",347,38262.0,220,0.5509312,1698.0,-205.36,935.4811775999999,-113.139231232,-0.1209422850412249,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6033,P74326,ssr1600,70,7546.599999999999,220,5.498938,333.0,-71.94,1831.146354,-395.59359972,-0.216036036036036,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6034,P74328,slr0955,384,42844.0,220,0.3493038,1885.0,-165.92000000000002,658.437663,-57.956486496000004,-0.0880212201591512,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6035,P74329,slr0957,103,11555.0,220,0.30187475,519.0,-99.84,156.67299525,-30.139175040000005,-0.1923699421965317,0.1941747572815534,0.2003853564547206,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6036,P74330,"cysS,slr0958",483,53967.0,220,0.4964996,2418.0,-263.05,1200.5360328,-130.60421978,-0.1087882547559967,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6037,P74331,sll0905,195,20609.0,220,0.0954348,913.0,-157.72,87.1319724,-15.051976656,-0.172749178532311,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6038,P74332,slr0959,529,57992.0,220,1.1440954,2675.0,-706.74,3060.4551950000005,-808.5779829960001,-0.2642018691588785,0.3516068052930057,0.3592523364485981,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6039,P74334,sll1541,490,54286.0,220,0.05794734,2462.0,-324.61,142.66635108,-18.8102860374,-0.1318480909829407,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6040,P74338,"ndhM,slr1623",121,14078.0,220,3.071244,619.0,-43.78999999999999,1901.100036,-134.48977476,-0.0707431340872374,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6041,P74339,slr1624,458,51008.0,220,0.9027074,2262.0,-273.35,2041.9241388,-246.75506779000003,-0.1208443854995579,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6042,P74340,bgl,538,58237.0,220,0.03808228,2630.0,-479.08,100.1563964,-18.2444587024,-0.1821596958174905,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6043,P74341,sll1537,139,15937.0,220,0.4162206,732.0,-143.67000000000002,304.6734792,-59.798413602000004,-0.1962704918032787,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6044,P74342,"folB,slr1626",118,13146.0,220,1.2630706,592.0,-117.9,747.7377952,-148.91602374,-0.1991554054054053,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6045,P74344,moeB,392,42759.0,220,5.789202,1915.0,-353.58,11086.32183,-2046.94604316,-0.1846370757180156,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6046,P74345,slr1628,134,14545.0,220,0.24353375,640.0,-57.70000000000001,155.8616,-14.051897375000003,-0.09015625,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6047,P74348,sll1534,378,42884.0,220,0.10369254,1943.0,-300.95,201.47460522,-31.206269913,-0.1548893463715903,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6048,P74349,pilT,428,47898.0,220,1.916486,2097.0,-263.85,4018.871142,-505.6648311,-0.1258226037195994,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6049,P74357,sll1530,386,43745.0,220,0.765157,1980.0,-333.13000000000005,1515.0108599999999,-254.89675141000004,-0.1682474747474747,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6050,P74358,sll1528,996,114600.0,220,0.4146582,5198.0,-759.95,2155.3933236,-315.11949909,-0.1462004617160446,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6051,P74359,sll1527,1168,133430.0,220,0.04665698,6066.0,-1035.32,283.02124068,-48.304904533599995,-0.1706758984503791,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6052,P74360,sll1526,506,57726.0,220,3.363948,2615.0,-463.0,8796.72402,-1557.507924,-0.1770554493307839,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6053,P74361,"clpB2,slr1641",872,98121.0,220,0.9926346,4316.0,-644.3,4284.2109336,-639.55447278,-0.1492817423540315,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6054,P74365,sll1524,279,30342.0,220,0.226296,1339.0,-199.55,303.010344,-45.157366800000005,-0.1490291262135922,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6055,P74366,slr1644,290,31297.0,220,0.3039466,1394.0,-259.96,423.7015604,-79.013958136,-0.1864849354375896,0.0827586206896551,0.088235294117647,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6056,P74367,"psb27,slr1645",134,14786.0,220,19.6537,647.0,-88.0,12715.9439,-1729.5256,-0.1360123647604327,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6057,P74370,slr1648,480,54057.0,220,0.2577238,2449.0,-254.64,631.1655862,-65.626788432,-0.1039771335238873,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6058,P74371,"cpcT,slr1649",196,22578.0,220,2.54836,1013.0,-103.47,2581.4886800000004,-263.6788092,-0.102142152023692,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6059,P74373,"dfa3,sll1521",597,65092.0,220,0.4697612,2906.0,-412.8200000000001,1365.1260472,-193.92681858400005,-0.1420578114246387,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6060,P74375,slr0442,611,62907.0,220,0.10941154,2717.0,-168.89,297.27115418,-18.478514990599997,-0.0621604711078395,0.0327332242225859,0.0320206109679793,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6061,P74379,slr0443,125,14608.0,220,0.4059046,646.0,-91.8,262.2143716,-37.262042279999996,-0.1421052631578947,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6062,P74383,sll0422,329,34894.0,220,0.8348066,1506.0,-152.01,1257.2187396,-126.89895126599998,-0.1009362549800796,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6063,P74384,"purB,sll0421",431,48420.0,220,2.640192,2149.0,-311.59000000000003,5673.772607999999,-822.6574252800001,-0.1449930200093066,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6064,P74386,"ureB,sll0420",105,11382.0,220,0.1359354,500.0,-43.84,67.96770000000001,-5.959407936000001,-0.08768,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6065,P74388,sll0418,318,34947.0,220,0.3607308,1599.0,-291.25,576.8085492,-105.06284550000001,-0.182145090681676,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6066,P74390,amiC,446,48359.0,220,30.69248,2176.0,-327.21000000000004,66786.83648,-10042.8863808,-0.1503722426470588,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6067,P74392,sll0274,196,21473.0,220,0.2977174,957.0,-111.54,284.9155518,-33.20739879600001,-0.116551724137931,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6068,P74394,sll0272,157,17658.0,220,1.915998,814.0,-179.73,1559.622372,-344.36232054,-0.2207985257985258,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6069,P74395,"nusB,sll0271",221,24740.0,220,2.149164,1072.0,-156.26,2303.903808,-335.82836663999996,-0.1457649253731343,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6070,P74396,slr0280,610,65405.0,220,0.5847564,2894.0,-286.96,1692.2850216,-167.80169654399998,-0.0991568762957843,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6071,P74398,sll0269,137,14970.0,220,0.0643003,672.0,-143.97,43.209801600000006,-9.257314191,-0.2142410714285714,0.1751824817518248,0.175595238095238,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6072,P74399,sll0268,135,14362.0,220,0.24706725,632.0,-104.02,156.146502,-25.699935344999997,-0.1645886075949367,0.1481481481481481,0.1344936708860759,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6073,P74400,sll0267,1578,178550.0,220,0.019486606,8025.0,-1215.08,156.38001315,-23.67778521848,-0.1514118380062305,0.0506970849176172,0.0499688473520249,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6074,P74404,sll0263,239,27311.0,220,0.021714875,1263.0,-239.26,27.425887125000003,-5.1955009925,-0.1894378463974663,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6075,P74409,sll0260,448,49227.0,220,0.1337902,2210.0,-449.2600000000001,295.676342,-60.106585252000016,-0.2032850678733032,0.1785714285714285,0.1760180995475113,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6076,P74410,"rpsP,rps16,ssr0482",82,9556.1,220,53.30714,422.0,-78.16999999999999,22495.61308,-4167.0191337999995,-0.1852369668246445,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6077,P74411,slr0287,118,13615.0,220,0.5604928,592.0,-62.08000000000001,331.8117376,-34.795393024000006,-0.1048648648648648,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6078,P74416,"gcvP,slr0293",983,107320.0,220,0.2608626,4790.0,-667.87,1249.531854,-174.222304662,-0.1394300626304801,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6079,P74421,"pgk,slr0394",401,41783.0,220,41.19888,1856.0,-345.66,76465.12128,-14240.804860800003,-0.186239224137931,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6080,P74423,"alaS,sll0362",877,96140.0,220,1.1792808,4272.0,-643.0699999999999,5037.8875775999995,-758.3601040559998,-0.1505313670411985,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6081,P74426,sll0359,155,17218.0,220,35.45276,757.0,-95.93,26837.739319999997,-3400.9832668,-0.1267239101717305,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6082,P74427,slr0397,191,21050.0,220,0.08242768,946.0,-179.69,77.97658528000001,-14.8114298192,-0.1899471458773784,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6083,P74428,slr0398,161,18079.0,220,1.10871,787.0,-85.72000000000001,872.5547700000001,-95.03862120000002,-0.1089199491740788,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6084,P74429,ycf39,326,36519.0,220,2.400454,1644.0,-313.61,3946.346376,-752.80637894,-0.1907603406326034,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6085,P74431,slr0401,384,43406.0,220,0.12009824,1970.0,-301.21000000000004,236.5935328,-36.1747908704,-0.1528984771573604,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6086,P74433,slr0404,333,34864.0,220,1.774848,1557.0,-229.32,2763.438336,-407.00814335999996,-0.1472832369942196,0.1411411411411411,0.1567116249197174,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6087,P74438,"pyrC,slr0406",342,38126.0,220,0.08948634,1725.0,-303.23,154.3639365,-27.1349428782,-0.1757855072463768,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6088,P74443,slr0144,262,29599.0,220,0.15968956,1346.0,-170.87,214.94214776,-27.286155117200003,-0.1269465081723625,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6089,P74444,slr0145,136,15045.0,220,0.05863526,673.0,-73.67,39.46152998,-4.3196596042,-0.1094650817236255,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6090,P74445,slr0146,170,19690.0,220,0.4466258,888.0,-169.70999999999998,396.6037104,-75.79686451799999,-0.1911148648648648,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6091,P74446,slr0147,292,32305.0,220,1.4457278,1437.0,-175.54000000000002,2077.5108486,-253.78305801200003,-0.1221572720946416,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6092,P74447,slr0148,186,20625.0,220,3.037368,883.0,-116.14,2681.995944,-352.75991952,-0.131528878822197,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6093,P74448,slr0149,156,18386.0,220,0.7580722,821.0,-123.8,622.3772762,-93.84933835999999,-0.1507917174177832,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6094,P74450,slr0151,320,34915.0,220,1.1908472,1532.0,-111.58,1824.3779104000002,-132.87473057600002,-0.0728328981723237,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6095,P74452,sll0149,584,65813.0,220,0.2269166,2936.0,-426.97,666.2271376,-96.886580702,-0.1454257493188011,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6096,P74453,sll0148,735,78500.0,220,0.1073363,3489.0,-492.88,374.4963507,-52.903915544,-0.1412668386357122,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6097,P74454,sll0147,668,76269.0,220,0.1970422,3490.0,-612.3000000000001,687.677278,-120.64893906000002,-0.1754441260744985,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6098,P74456,"frr,sll0145",182,20186.0,220,4.125216,872.0,-130.33,3597.188352,-537.63940128,-0.1494610091743119,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6099,P74457,"pyrH,sll0144",260,27651.0,220,1.784824,1218.0,-223.91,2173.9156319999997,-399.63994184,-0.1838341543513957,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6100,P74459,"clpB1,slr0156",898,101390.0,220,0.59686,4450.0,-642.4100000000001,2656.0269999999996,-383.4288326,-0.144361797752809,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6101,P74461,sll0142,1075,115190.0,220,0.068316125,5169.0,-1168.81,353.126050125,-79.84857006125,-0.2261191719868446,0.2186046511627907,0.2253820855097698,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6102,P74463,pilT,369,40615.0,220,5.391386,1789.0,-305.89,9645.189554,-1649.1710635399997,-0.1709837898267188,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6103,P74464,gspF,165,17776.0,220,0.5507788,776.0,-97.92,427.40434880000004,-53.932260096,-0.1261855670103092,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6104,P74465,pilC,298,32578.000000000004,220,1.68354,1492.0,-445.42,2511.84168,-749.8823868000001,-0.2985388739946381,0.2449664429530201,0.2607238605898123,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6105,P74466,"clpR,slr0164",225,24881.0,220,6.361068,1116.0,-223.65,7098.9518880000005,-1422.6528582,-0.2004032258064516,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6106,P74467,"clpP3,slr0165",202,22397.0,220,5.029506,993.0,-161.85000000000002,4994.2994579999995,-814.0255461,-0.1629909365558912,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6107,P74468,pepP,441,49500.0,220,1.1586322,2232.0,-279.12,2586.0670704,-323.397419664,-0.1250537634408602,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6108,P74473,slr1923,398,44567.0,220,0.5049446,1999.0,-331.34000000000003,1009.3842553999999,-167.308343764,-0.1657528764382191,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6109,P74474,slr1924,400,44315.0,220,0.381665,2012.0,-314.91,767.9099799999999,-120.19012515,-0.1565159045725646,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6110,P74476,"prfB,sll1865",372,41759.0,220,0.16253206,1834.0,-213.92,298.08379804000003,-34.768858275199996,-0.1166412213740458,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6111,P74478,slr1926,223,24631.0,220,1.974616,1080.0,-153.84,2132.58528,-303.77492544,-0.1424444444444444,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6112,P74479,slr1927,406,45798.0,220,0.08858388,2084.0,-343.14,184.60880592,-30.3966725832,-0.1646545105566218,0.0911330049261083,0.0926103646833013,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6113,P74480,slr1928,194,20830.0,220,0.345672,917.0,-119.65,316.981224,-41.3596548,-0.1304798255179934,0.1185567010309278,0.1254089422028353,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6114,P74483,slr1931,305,31954.0,220,0.5380168,1388.0,-135.2,746.7673183999999,-72.73987136,-0.0974063400576368,0.0688524590163934,0.0770893371757925,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6115,P74488,rfbC,182,20648.0,220,0.09417506,947.0,-137.38,89.18378182000001,-12.9377697428,-0.1450686378035902,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6116,P74490,"pdhA,slr1934",342,38158.0,220,4.388268,1696.0,-185.21,7442.502528,-812.75111628,-0.1092040094339622,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6117,P74492,xthA,275,31872.0,220,0.04117512,1429.0,-125.37,58.83924648000001,-5.1621247944,-0.0877326801959412,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6118,P74494,"ndk,ndkR,sll1852",149,16692.0,220,10.173348,748.0,-115.73000000000002,7609.664304000001,-1177.3615640400003,-0.1547192513368984,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6119,P74497,"mtnA,slr1938",351,38281.0,220,0.8608454,1700.0,-241.64,1463.43718,-208.01468245599997,-0.1421411764705882,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6120,P74498,sll1848,225,24298.0,220,0.13491906,1100.0,-217.85,148.410966,-29.392117221,-0.1980454545454545,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6121,P74499,slr1939,669,75782.0,220,0.1315178,3467.0,-750.98,455.9722126,-98.76723744399999,-0.2166080184597635,0.2122571001494768,0.229304874531295,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6122,P74500,slr1940,482,51261.0,220,0.6722532,2215.0,-103.48999999999998,1489.040838,-69.57148366799998,-0.0467223476297968,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6123,P74503,slr1942,505,56175.0,220,1.227016,2493.0,-383.33,3058.9508880000003,-470.35204328000003,-0.1537625350982752,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6124,P74506,slr1944,538,58685.0,220,0.3315402,2675.0,-530.6099999999999,886.870035,-175.91854552199996,-0.1983588785046728,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6125,P74507,"gpmI,pgm,slr1945",532,57981.0,220,1.261622,2568.0,-331.49,3239.845296,-418.21507678,-0.129084890965732,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6126,P74510,odhB,433,44898.0,220,7.809094,1987.0,-359.84000000000003,15516.669778,-2810.02438496,-0.1810971313537997,0.0,0.0,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
6127,P74511,slr1949,212,23882.0,220,1.2752126,1060.0,-180.09999999999997,1351.725356,-229.66578925999994,-0.1699056603773584,0.1037735849056603,0.1047169811320754,photobio_220_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.081
